Name,Status,Created time,Last edited time,Theme
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AWsBQpPqMNMDFARG&categoryId=AWsBQpPqMNMDFARG&categoryType=CODE&problemTitle=&orderBy=SUBMIT_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=3,,"May 14, 2024 5:11 PM","May 14, 2024 5:56 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?contestProbId=AXE0gpIa3dADFAVX&categoryId=AXE0gpIa3dADFAVX&categoryType=CODE&problemTitle=9780&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=&pageSize=10&pageIndex=1,,"May 16, 2024 1:07 PM","May 16, 2024 2:11 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?contestProbId=AWXQsLWKd5cDFAUo,,"May 16, 2024 2:13 PM","May 16, 2024 5:33 PM",
https://leetcode.com/problems/tallest-billboard/description/?envType=problem-list-v2&envId=50vif4uc,,"May 16, 2024 6:08 PM","May 17, 2024 2:43 PM",
https://leetcode.com/problems/2-keys-keyboard/description/?envType=problem-list-v2&envId=50vif4uc,,"May 17, 2024 2:51 PM","May 17, 2024 3:32 PM",
https://leetcode.com/problems/target-sum/description/?envType=problem-list-v2&envId=50vif4uc,,"May 17, 2024 3:33 PM","May 17, 2024 4:33 PM",
https://leetcode.com/problems/profitable-schemes/description/?envType=problem-list-v2&envId=50vif4uc,,"May 19, 2024 6:00 AM","May 19, 2024 6:21 PM",
https://leetcode.com/problems/pizza-with-3n-slices/description/?envType=problem-list-v2&envId=50vif4uc,,"May 19, 2024 6:23 PM","May 19, 2024 9:40 PM",
https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing/description/?envType=problem-list-v2&envId=50vif4uc,,"May 19, 2024 9:42 PM","May 19, 2024 10:49 PM",
https://leetcode.com/problems/best-team-with-no-conflicts/description/?envType=problem-list-v2&envId=50vif4uc,,"May 21, 2024 4:18 PM","May 21, 2024 5:29 PM",
https://leetcode.com/problems/house-robber-ii/description/?envType=problem-list-v2&envId=50vif4uc,,"May 21, 2024 5:29 PM","May 21, 2024 5:36 PM",
https://leetcode.com/problems/shopping-offers/description/?envType=problem-list-v2&envId=50vif4uc,,"May 21, 2024 5:37 PM","May 23, 2024 5:51 PM",
https://leetcode.com/problems/reducing-dishes/description/?envType=problem-list-v2&envId=50vif4uc,,"May 24, 2024 4:17 PM","May 24, 2024 9:02 PM",
점화식 관련 심화,,"May 24, 2024 6:23 PM","May 24, 2024 9:50 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=6&contestProbId=AV4xuqCqBeUDFAUx&categoryId=AV4xuqCqBeUDFAUx&categoryType=CODE&problemTitle=&orderBy=SUBMIT_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1,,"May 25, 2024 2:40 PM","May 25, 2024 3:27 PM",
그래프 맨날 헷갈리는 것들,,"May 25, 2024 3:14 PM","May 25, 2024 3:22 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=6&contestProbId=AWkIn7-KBlQDFAXC&categoryId=AWkIn7-KBlQDFAXC&categoryType=CODE&problemTitle=&orderBy=SUBMIT_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1,,"May 25, 2024 3:28 PM","May 25, 2024 10:40 PM",
https://gseok.gitbooks.io/algorithm/content/b124-d2b8-c6cc-d06c-d50c-b85c-c6b0/d3ec-b4dc-d480-cee4-c2a828-ford-fulkerson-c560-b4dc-baac-b4dc-ce74-d50428-edmonds-karp.html,,"May 25, 2024 9:30 PM","May 26, 2024 4:33 PM",
https://leetcode.com/problems/remove-boxes/description/?envType=problem-list-v2&envId=50vtr1g3,,"May 26, 2024 4:37 PM","May 27, 2024 7:35 PM",
https://leetcode.com/problems/burst-balloons/description/,,"May 27, 2024 7:37 PM","May 28, 2024 11:01 AM",
https://leetcode.com/problems/allocate-mailboxes/description/?envType=problem-list-v2&envId=50vtr1g3,,"May 28, 2024 11:02 AM","May 28, 2024 2:24 PM",
https://leetcode.com/problems/minimum-cost-to-cut-a-stick/description/?envType=problem-list-v2&envId=50vtr1g3,,"May 28, 2024 2:26 PM","May 29, 2024 6:00 PM",
https://leetcode.com/problems/last-stone-weight-ii/description/?envType=problem-list-v2&envId=50vtr1g3,,"May 30, 2024 4:44 PM","May 30, 2024 5:18 PM",
https://leetcode.com/problems/valid-permutations-for-di-sequence/description/?envType=problem-list-v2&envId=50vtr1g3,,"June 3, 2024 2:02 PM","June 11, 2024 1:26 PM",
https://leetcode.com/problems/minimum-cost-tree-from-leaf-values/description/?envType=problem-list-v2&envId=50vtr1g3,,"June 11, 2024 1:27 PM","June 12, 2024 10:19 PM",
https://leetcode.com/problems/strange-printer/description/?envType=problem-list-v2&envId=50vtr1g3,,"June 12, 2024 10:49 PM","June 15, 2024 11:03 AM",
https://leetcode.com/problems/stone-game/description/?envType=problem-list-v2&envId=50vtr1g3,,"June 15, 2024 2:26 PM","June 15, 2024 8:06 PM",
https://leetcode.com/problems/stone-game-vii/description/?envType=problem-list-v2&envId=50vtr1g3,,"June 15, 2024 3:46 PM","June 17, 2024 10:36 PM",
https://leetcode.com/problems/stone-game-v/description/?envType=problem-list-v2&envId=50vtr1g3,,"June 18, 2024 11:52 AM","June 19, 2024 8:42 PM",
https://leetcode.com/problems/minimum-cost-to-merge-stones/description/,,"June 19, 2024 8:46 PM","June 20, 2024 3:28 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AX8BB5d6T7gDFARO&categoryId=AX8BB5d6T7gDFARO&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=PYTHON&select-1=6&pageSize=10&pageIndex=6,,"June 20, 2024 3:30 PM","June 20, 2024 5:23 PM",
https://leetcode.com/problems/minimum-score-triangulation-of-polygon/description/?envType=problem-list-v2&envId=50vtr1g3,,"June 20, 2024 5:28 PM","June 21, 2024 3:13 PM",
